Year,scenario,module,variable,variable_value,stratifier,stratifier_value,metric_type,n_runs,total_sample,min_sample,mean_sample,mean_value,sd_value,ci_lower,ci_upper,se
2020,Scenario,Health,Need of social care,Needs social care,Region,Northern Ireland,share,3,631,199,210.333333333333,0.0731163434144468,0.0035462870809321,0.0691033418048791,0.0771293450240145,0.00204744980079984
2021,Scenario,Health,Need of social care,Needs social care,Region,Northern Ireland,share,3,578,186,192.666666666667,0.06690421405783,0.00366068403785752,0.0627617601050666,0.0710466680105934,0.00211349691467521
2022,Scenario,Health,Need of social care,Needs social care,Region,Northern Ireland,share,3,666,217,222,0.0764777920184733,0.00251487333653028,0.0736319449347391,0.0793236391022075,0.00145196279782357
2022,Scenario,Health,Need of social care,Needs social care,Region,West Midlands (England),share,3,2098,691,699.333333333333,0.0770783581396576,0.000907276221486088,0.0760516784450771,0.0781050378342381,0.000523816170704339
2019,Scenario,Health,Need of social care,Needs social care,Region,Wales,share,3,1152,380,384,0.0828479377893318,0.000750862297665681,0.0819982571119558,0.0836976184667078,0.000433510549681622
2020,Scenario,Health,Need of social care,Needs social care,Region,Wales,share,3,1111,359,370.333333333333,0.0786053141849399,0.00300007849285814,0.0752104057790743,0.0820002225908056,0.00173209612544166
2021,Scenario,Health,Need of social care,Needs social care,Region,Wales,share,3,1123,352,374.333333333333,0.079665867262018,0.0043216648958336,0.0747754430557425,0.0845562914682935,0.00249511439095688
2022,Scenario,Health,Need of social care,Needs social care,Region,Wales,share,3,1236,373,412,0.0873670947917872,0.00716040189412723,0.0792643372680699,0.0954698523155045,0.00413405996108026
2021,Scenario,Health,Need of social care,Needs social care,Region,East Midlands (England),share,3,1597,530,532.333333333333,0.0722573076568231,0.000566768838702728,0.0716159483393002,0.072898666974346,0.000327224141593311
2019,Scenario,Health,Need of social care,Needs social care,Region,North East (England),share,3,1163,386,387.666666666667,0.0975179872814354,0.000358206940297756,0.0971126379695587,0.0979233365933122,0.000206810873406501
2020,Scenario,Health,Need of social care,Needs social care,Region,North East (England),share,3,1018,332,339.333333333333,0.0847631240606044,0.0031638618201486,0.0811828773724629,0.0883433707487459,0.00182665647354158
2020,Scenario,Health,Need of social care,Needs social care,Region,Scotland,share,3,1641,533,547,0.0661755693628671,0.00187142064071389,0.064057857549928,0.0682932811758061,0.00108046521068319
2022,Scenario,Health,Need of social care,Needs social care,Region,East Midlands (England),share,3,1825,598,608.333333333333,0.081659856559288,0.00162113306176855,0.0798253718044637,0.0834943413141124,0.000935961609604272
2023,Scenario,Health,Need of social care,Needs social care,Region,East Midlands (England),share,3,1915,616,638.333333333333,0.0848004834444387,0.00345462319747627,0.0808912092837359,0.0887097576051415,0.00199452763301165
2021,Scenario,Health,Need of social care,Needs social care,Region,Yorkshire and The Humber,share,3,1582,512,527.333333333333,0.0635117245321893,0.00194244857623744,0.061313637043769,0.0657098120206095,0.00112147320837769
2022,Scenario,Health,Need of social care,Needs social care,Region,Yorkshire and The Humber,share,3,1807,588,602.333333333333,0.072082568438121,0.00244153520941511,0.0693197112577531,0.0748454256184888,0.00140962101039176
2020,Scenario,Health,Need of social care,Needs social care,Region,West Midlands (England),share,3,2038,653,679.333333333333,0.0756852005698095,0.00275727577237607,0.0725650493073632,0.0788053518322557,0.00159191390941136
2021,Scenario,Health,Need of social care,Needs social care,Region,West Midlands (England),share,3,1991,641,663.666666666667,0.0740433777888407,0.00223768368328136,0.0715112003261094,0.076575555251572,0.00129192727690373
2021,Scenario,Health,Need of social care,Needs social care,Region,East of England,share,3,1662,536,554,0.0577939996422943,0.00256064832344631,0.0548963532845646,0.0606916460000241,0.00147839099884169
2022,Scenario,Health,Need of social care,Needs social care,Region,East of England,share,3,1963,621,654.333333333333,0.0677411641745424,0.00320188130553455,0.0641178943885617,0.071364433960523,0.0018486070336636
2023,Scenario,Health,Need of social care,Needs social care,Region,East of England,share,3,2206,691,735.333333333333,0.0753555176797071,0.00398166767757845,0.0708498365449789,0.0798611988144353,0.00229881690547355
2021,Scenario,Health,Need of social care,Needs social care,Region,Scotland,share,3,1658,541,552.666666666667,0.0667032930953869,0.00187591208646826,0.0645804987331138,0.06882608745766,0.00108305834809852
2019,Scenario,Health,Need of social care,Needs social care,Region,East of England,share,3,1650,549,550,0.0585044110940707,0.000103395468832115,0.0583874081066148,0.0586214140815266,5.96954017632089e-05
2020,Scenario,Health,Need of social care,Needs social care,Region,East of England,share,3,1634,530,544.666666666667,0.0573743356631137,0.00248175216358844,0.0545659687148827,0.0601827026113448,0.00143284027970972
2023,Scenario,Health,Need of social care,Needs social care,Region,Northern Ireland,share,3,665,216,221.666666666667,0.0761021478941327,0.00209581496740641,0.0737305099963494,0.078473785791916,0.00121001933560374
2021,Scenario,Health,Need of social care,Needs social care,Region,South East (England),share,3,2621,819,873.666666666667,0.0621827906616093,0.00336623360148274,0.0583735387447057,0.0659920425785129,0.00194349587597122
2022,Scenario,Health,Need of social care,Needs social care,Region,South East (England),share,3,3043,989,1014.33333333333,0.071679032484521,0.00190485484797623,0.0695234863043984,0.0738345786646437,0.00109976845924624
2019,Scenario,Health,Need of social care,Needs social care,Region,Yorkshire and The Humber,share,3,1733,576,577.666666666667,0.0707029532602315,0.00025622277282943,0.0704130098979749,0.070992896622488,0.000147930286865584
2019,Scenario,Health,Need of social care,Needs social care,Region,South West (England),share,3,2295,762,765,0.0902370478153619,0.000290400287615052,0.0899084289542765,0.0905656666764474,0.000167662684227295
2020,Scenario,Health,Need of social care,Needs social care,Region,South West (England),share,3,2109,680,703,0.0820997536481421,0.00270412511094072,0.079039748021123,0.0851597592751612,0.00156122736072405
2023,Scenario,Health,Need of social care,Needs social care,Region,South West (England),share,3,2486,821,828.666666666667,0.094314323682941,0.000950179917308664,0.093239093886109,0.095389553479773,0.000548586631036734
2019,Scenario,Health,Need of social care,Needs social care,Region,East Midlands (England),share,3,1543,511,514.333333333333,0.0709132043021586,0.000487560603598711,0.07036147754052,0.0714649310637972,0.000281493245733972
2021,Scenario,Health,Need of social care,Needs social care,Region,South West (England),share,3,2086,675,695.333333333333,0.0805698163319892,0.00220649418271359,0.0780729331116933,0.0830666995522851,0.00127392001035504
2022,Scenario,Health,Need of social care,Needs social care,Region,South West (England),share,3,2348,775,782.666666666667,0.090033232634113,0.00133774306687787,0.0885194338473668,0.0915470314208593,0.000772346319768496
2023,Scenario,Health,Need of social care,Needs social care,Region,North East (England),share,3,986,326,328.666666666667,0.0803204647630361,0.00122820042746092,0.0789306251421059,0.0817103043839663,0.000709101847413373
2021,Scenario,Health,Need of social care,Needs social care,Region,North East (England),share,3,944,305,314.666666666667,0.0785638922594172,0.00273116894751295,0.0754732836504012,0.0816545008684331,0.00157684112704895
2022,Scenario,Health,Need of social care,Needs social care,Region,North East (England),share,3,993,325,331,0.0819438069780608,0.00133621115690417,0.0804317417106405,0.0834558722454811,0.000771461871132804
2019,Scenario,Demographics,Highest Level of Education,High,Ethnicity,White,share,3,55935,18640,18645,0.226975778316793,9.82574341981458e-05,0.226864589562868,0.227086967070718,5.67289560841814e-05
2019,Scenario,Demographics,Highest Level of Education,InEducation,Ethnicity,White,share,3,49242,16411,16414,0.1998165849843,3.24214811408444e-05,0.199779896624606,0.199853273343994,1.87185508641929e-05
2019,Scenario,Demographics,Highest Level of Education,Medium,Ethnicity,White,share,3,102873,34286,34291,0.417443091620449,0.000176385660687279,0.417243492455438,0.41764269078546,0.00010183630867899
2020,Scenario,Demographics,Highest Level of Education,InEducation,Ethnicity,White,share,3,49660,16507,16553.3333333333,0.199854012220502,0.000826447654261952,0.19891879866021,0.200789225780794,0.000477149775659273
2020,Scenario,Demographics,Highest Level of Education,Medium,Ethnicity,White,share,3,103864,34478,34621.3333333333,0.417993354757412,0.00110340058852576,0.416744739448866,0.419241970065959,0.000637048626809338
2021,Scenario,Demographics,Highest Level of Education,Medium,Ethnicity,White,share,3,103791,34502,34597,0.417114166580061,0.00243477862642965,0.414358955193104,0.419869377967018,0.00140572009538631
2022,Scenario,Demographics,Highest Level of Education,Medium,Ethnicity,White,share,3,104306,34512,34768.6666666667,0.416982010206934,0.00253824760939762,0.414109712643445,0.419854307770424,0.00146545794055564
2023,Scenario,Demographics,Highest Level of Education,Medium,Ethnicity,White,share,3,105378,34836,35126,0.417705557379926,0.00285628932757537,0.414473361732094,0.420937753027758,0.00164907941215909
2019,Scenario,Demographics,Highest Level of Education,InEducation,Ethnicity,Black,share,3,2944,981,981.333333333333,0.26698112002717,0.000246322916451587,0.266702379407013,0.267259860647327,0.000142214602120897
2019,Scenario,Demographics,Highest Level of Education,Medium,Ethnicity,Mixed,share,3,2323,774,774.333333333333,0.261687836261235,0.000278625085314713,0.261372542295937,0.262003130226534,0.000160864268009432
2020,Scenario,Demographics,Highest Level of Education,InEducation,Ethnicity,Black,share,3,2905,960,968.333333333333,0.260402966313902,0.00353899867389098,0.256398212313318,0.264407720314487,0.00204324183703268
2020,Scenario,Demographics,Highest Level of Education,Medium,Ethnicity,Mixed,share,3,2420,801,806.666666666667,0.268589583454599,0.00144571063755399,0.266953607860105,0.270225559049093,0.000834681425762104
2021,Scenario,Demographics,Highest Level of Education,InEducation,Ethnicity,Black,share,3,2900,940,966.666666666667,0.258418535654972,0.00749476445377424,0.24993741127617,0.266899660033775,0.0043271042748994
2021,Scenario,Demographics,Highest Level of Education,Medium,Ethnicity,Mixed,share,3,2478,821,826,0.273819264268341,0.00252362643711012,0.270963512118854,0.276675016417828,0.00145701640279958
2022,Scenario,Demographics,Highest Level of Education,InEducation,Ethnicity,Black,share,3,2887,934,962.333333333333,0.253590686816212,0.00944498534258516,0.242902679749346,0.264278693883078,0.00545306483003361
2022,Scenario,Demographics,Highest Level of Education,Medium,Ethnicity,Mixed,share,3,2637,874,879,0.285175236675761,0.00183389053738159,0.283099994172734,0.287250479178787,0.00105879719542157
2023,Scenario,Demographics,Highest Level of Education,InEducation,Ethnicity,Black,share,3,2848,920,949.333333333333,0.247170240467898,0.00894717755184443,0.23704555594653,0.257294924989265,0.00516565536804476
2023,Scenario,Demographics,Highest Level of Education,Medium,Ethnicity,Mixed,share,3,2785,923,928.333333333333,0.295684925404601,0.00236383716356527,0.293009991840099,0.298359858969102,0.00136476202270485
2019,Scenario,Demographics,Highest Level of Education,Low,Ethnicity,Mixed,share,3,380,125,126.666666666667,0.0428071173431015,0.000493476842189818,0.0422486957272544,0.0433655389589487,0.000284908987677138
2019,Scenario,Demographics,Highest Level of Education,Low,Ethnicity,Black,share,3,1502,499,500.666666666667,0.136210859527005,0.000710498587260258,0.135406854687803,0.137014864366208,0.000410206550613559
2020,Scenario,Demographics,Highest Level of Education,Low,Ethnicity,Mixed,share,3,373,122,124.333333333333,0.0413978799877173,0.000638315086355112,0.0406755584693248,0.0421202015061097,0.000368531386934923
2020,Scenario,Demographics,Highest Level of Education,Low,Ethnicity,Black,share,3,1497,495,499,0.134188122295761,0.000932341855034142,0.133133078166639,0.135243166424884,0.000538287820980717
2021,Scenario,Demographics,Highest Level of Education,Low,Ethnicity,Mixed,share,3,368,120,122.666666666667,0.0406668033344195,0.00105348302564128,0.0394746750658758,0.0418589316029633,0.000608228708440695
2021,Scenario,Demographics,Highest Level of Education,Low,Ethnicity,Black,share,3,1457,481,485.666666666667,0.129844129872662,0.00091406286882064,0.128809770363657,0.130878489381666,0.000527734443369838
2022,Scenario,Demographics,Highest Level of Education,Low,Ethnicity,Mixed,share,3,379,121,126.333333333333,0.0409864422418046,0.00153743055350718,0.0392466757917062,0.0427262086919029,0.000887635943927725
2022,Scenario,Demographics,Highest Level of Education,Low,Ethnicity,Black,share,3,1404,460,468,0.123347884270642,0.00074140242864045,0.122508908442805,0.124186860098479,0.000428048891753406
2023,Scenario,Demographics,Highest Level of Education,Low,Ethnicity,Mixed,share,3,367,115,122.333333333333,0.0389666447041349,0.0021850881979056,0.0364939846359777,0.0414393047722921,0.00126156125926387
2023,Scenario,Demographics,Highest Level of Education,Low,Ethnicity,Black,share,3,1393,457,464.333333333333,0.120905397344451,0.00157825987807637,0.119119428164152,0.12269136652475,0.00091120876545858
